"idx","tic","Name","LastSale","MarketCap","IPOyear","Sector","Industry","Exchange","MarketCap1","X1","X2","X3","X4","X5","X6","score","tic.y"
1583,"vlo","Valero Energy Corporation",55.28,"$25.5B",2000,"Energy","Integrated oil Companies","NYSE",25500,0,0,0,0.67,0.83,0.81,-1.05013218953249,"vlo"
404,"cvx","Chevron Corporation",101.32,"$191.14B",2000,"Energy","Integrated oil Companies","NYSE",191140,-0.01,0,0,0.81,0.85,0.9,-1.05292681301228,"cvx"
664,"gpt","Gramercy Property Trust",9.36,"$3.95B",2000,"Consumer Services","Real Estate Investment Trusts","NYSE",3950,-0.02,0,0,1.39,0.83,0.85,-1.05476108135523,"gpt"
1296,"ryn","Rayonier Inc.",27.06,"$3.32B",2000,"Consumer Services","Real Estate Investment Trusts","NYSE",3320,-0.01,0.01,0,0.7,0.64,0.91,-1.05521901427153,"ryn"
933,"mas","Masco Corporation",35.22,"$11.63B",2000,"Basic Industries","Forest Products","NYSE",11630,0,0,-0.01,0.71,0.91,1.02,-1.05981453746383,"mas"
1608,"wage","WageWorks, Inc.",61.3,"$2.24B",2012,"Miscellaneous","Business Services","NYSE",2240,-0.01,0.01,0.01,0.42,0.6,0.76,-1.06390669402322,"wage"
25,"acxm","Acxiom Corporation",25.75,"$1.99B",2000,"Technology","EDP Services","NASDAQ",1990,0,0,0,0.64,0.87,0.79,-1.0684387093363,"acxm"
1135,"paas","Pan American Silver Corp.",17.97,"$2.73B",2000,"Basic Industries","Precious Metals","NASDAQ",2730,-0.01,-0.05,0,1.43,1.34,1.2,-1.07572172342964,"paas"
1208,"prlb","Proto Labs, Inc.",58.76,"$1.55B",2012,"Capital Goods","Metal Fabrications","NYSE",1550,0,0.01,-0.01,0.46,0.89,0.95,-1.07590567248709,"prlb"
477,"dxcm","DexCom, Inc.",91.24,"$7.65B",2005,"Health Care","Medical/Dental Instruments","NASDAQ",7650,0.01,0,0,0.66,0.67,0.76,-1.0771592760713,"dxcm"
1596,"vrsn","VeriSign, Inc.",75.01,"$8.01B",1998,"Technology","EDP Services","NASDAQ",8010,0,0,-0.02,0.54,0.89,1.41,-1.07722978847981,"vrsn"
1016,"mtor","Meritor, Inc.",10.95,"$950.06M",2000,"Capital Goods","Auto Parts:O.E.M.","NYSE",950.06,0,0.01,0,0.45,0.6,0.87,-1.0782492456803,"mtor"
1438,"syna","Synaptics Incorporated",55.6,"$2.05B",2002,"Technology","EDP Services","NASDAQ",2050,0,0,0,1.07,0.73,0.72,-1.07851576804237,"syna"
1193,"pnw","Pinnacle West Capital Corporation",74.83,"$8.32B",2000,"Public Utilities","Electric Utilities: Central","NYSE",8320,-0.03,0,0.01,0.75,0.82,0.97,-1.08297968805085,"pnw"
1216,"ptc","PTC Inc.",42.32,"$4.86B",2000,"Technology","Computer Software: Prepackaged Software","NASDAQ",4860,0,0,0,0.58,0.68,0.94,-1.08308926315794,"ptc"
581,"fisv","Fiserv, Inc.",103.47,"$22.74B",1986,"Technology","EDP Services","NASDAQ",22740,0,0,0,0.74,0.78,0.81,-1.08510910372468,"fisv"
963,"mgm","MGM Resorts International",23.76,"$13.44B",2000,"Consumer Services","Hotels/Resorts","NYSE",13440,0,-0.01,0,0.92,0.92,0.82,-1.08899116726202,"mgm"
1625,"wetf","WisdomTree Investments, Inc.",9.91,"$1.35B",2000,"Finance","Investment Bankers/Brokers/Service","NASDAQ",1350,0.01,-0.01,-0.01,0.85,0.98,0.93,-1.08931851056914,"wetf"
149,"azn","Astrazeneca PLC",33.05,"$83.62B",2000,"Health Care","Major Pharmaceuticals","NYSE",83620,-0.01,0,0,0.88,0.93,0.81,-1.09168430774857,"azn"
1110,"ois","Oil States International, Inc.",32.03,"$1.64B",2001,"Energy","Metal Fabrications","NYSE",1640,-0.01,-0.01,0.01,0.59,0.76,0.93,-1.09326787241182,"ois"
637,"gis","General Mills, Inc.",70.87,"$42.31B",2000,"Consumer Non-Durables","Packaged Foods","NYSE",42310,-0.01,0,0,0.69,0.86,0.93,-1.09356966228783,"gis"
1533,"ua","Under Armour, Inc.",42.12,"$18.42B",2000,"Consumer Non-Durables","Apparel","NYSE",18420,0,-0.01,0,0.7,0.88,0.93,-1.09478171690729,"ua"
1160,"peb","Pebblebrook Hotel Trust",29.82,"$2.15B",2009,"Consumer Services","Real Estate Investment Trusts","NYSE",2150,0.01,-0.01,0,0.82,0.7,0.85,-1.09515060917917,"peb"
588,"flir","FLIR Systems, Inc.",31.07,"$4.27B",1993,"Capital Goods","Industrial Machinery/Components","NASDAQ",4270,0,0,0,0.36,0.74,0.98,-1.09531557938573,"flir"
127,"ato","Atmos Energy Corporation",73.79,"$7.66B",2000,"Public Utilities","Oil/Gas Transmission","NYSE",7660,-0.02,0,0,0.74,0.87,1.06,-1.10164410450313,"ato"
378,"csc","Computer Sciences Corporation",46.11,"$6.48B",2000,"Technology","EDP Services","NYSE",6480,-0.02,0.01,0,0.48,0.83,1.01,-1.1064057705562,"csc"
774,"ims","IMS Health Holdings, Inc.",29.13,"$9.59B",2014,"Technology","EDP Services","NYSE",9590,0,0,0,0.32,0.99,0.82,-1.11250897734598,"ims"
13,"abg","Asbury Automotive Group Inc",52.85,"$1.17B",2002,"Consumer Durables","Automotive Aftermarket","NYSE",1170,0,0,-0.01,1.08,0.95,0.84,-1.11294040236005,"abg"
536,"ete","Energy Transfer Equity, L.P.",18.19,"$19B",2006,"Public Utilities","Natural Gas Distribution","NYSE",19000,0.01,0,0,0.56,0.67,0.79,-1.11431359993004,"ete"
45,"agco","AGCO Corporation",47.9,"$3.89B",2000,"Capital Goods","Industrial Machinery/Components","NYSE",3890,-0.01,-0.01,0.01,0.63,0.7,0.95,-1.12040384305065,"agco"
693,"hcp","HCP, Inc.",38.74,"$18.11B",2000,"Consumer Services","Real Estate Investment Trusts","NYSE",18110,-0.02,0,0,0.9,0.76,1.07,-1.12225024733886,"hcp"
1197,"pool","Pool Corporation",101.33,"$4.26B",1995,"Consumer Durables","Industrial Specialties","NASDAQ",4260,-0.01,0.01,0,0.95,0.74,0.73,-1.12927603166864,"pool"
1454,"tdy","Teledyne Technologies Incorporated",107.72,"$3.73B",2000,"Capital Goods","Industrial Machinery/Components","NYSE",3730,0,0,0,0.6,0.74,0.88,-1.13455085049391,"tdy"
1215,"psxp","Phillips 66 Partners LP",49.23,"$4.79B",2013,"Energy","Natural Gas Distribution","NYSE",4790,0,0,0,0.53,0.91,0.79,-1.13481235227984,"psxp"
332,"cms","CMS Energy Corporation",41.95,"$11.74B",2000,"Public Utilities","Power Generation","NYSE",11740,-0.02,0,0,1.05,0.76,1.01,-1.13530750174852,"cms"
836,"kbr","KBR, Inc.",15,"$2.14B",2006,"Basic Industries","Military/Government/Technical","NYSE",2140,-0.01,0,0,0.9,0.86,0.84,-1.13936531454044,"kbr"
1433,"sxl","Sunoco Logistics Partners LP",30.17,"$9.27B",2002,"Energy","Natural Gas Distribution","NYSE",9270,0,-0.01,0,0.74,0.9,0.89,-1.14540996486488,"sxl"
1159,"pe","Parsley Energy, Inc.",33.91,"$6.76B",2014,"Energy","Oil & Gas Production","NYSE",6760,0,0,0,0.51,0.64,0.98,-1.1477962273447,"pe"
280,"celg","Celgene Corporation",108.79,"$84.32B",1987,"Health Care","Major Pharmaceuticals","NASDAQ",84320,0.01,-0.01,-0.01,1.09,0.93,0.86,-1.14826547845198,"celg"
1388,"spr","Spirit Aerosystems Holdings, Inc.",45.22,"$5.84B",2006,"Capital Goods","Military/Government/Technical","NYSE",5840,0,0,0,0.8,0.77,0.78,-1.14930533700168,"spr"
10,"abc","AmerisourceBergen Corporation (Holding Co)",85.75,"$18.41B",2000,"Health Care","Other Pharmaceuticals","NYSE",18410,0,-0.01,0,0.95,0.84,0.85,-1.15065682906251,"abc"
876,"leg","Leggett & Platt, Incorporated",51.7,"$6.91B",2000,"Consumer Durables","Home Furnishings","NYSE",6910,-0.02,0,0,0.67,0.98,1,-1.15307513849775,"leg"
1320,"sci","Service Corporation International",26.7,"$5.17B",2000,"Consumer Services","Other Consumer Services","NYSE",5170,0,0,0,0.75,0.75,0.81,-1.16200942960136,"sci"
1440,"syy","Sysco Corporation",52.12,"$29.37B",2000,"Consumer Non-Durables","Food Distributors","NYSE",29370,-0.01,0,0,0.76,0.74,0.97,-1.16531478399092,"syy"
844,"kite","Kite Pharma, Inc.",58.64,"$2.91B",2014,"Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","NASDAQ",2910,0.01,-0.01,-0.01,0.8,0.91,0.98,-1.16759346007532,"kite"
245,"cag","ConAgra Foods, Inc.",46.04,"$20.2B",2000,"Consumer Non-Durables","Packaged Foods","NYSE",20200,0,-0.01,0,0.71,0.88,0.91,-1.16902685674555,"cag"
1502,"tru","TransUnion",33.01,"$6.03B",2015,"Finance","Finance: Consumer Services","NYSE",6030,0,0.01,0,0.69,0.7,0.69,-1.16977944350283,"tru"
520,"epr","EPR Properties",78.05,"$4.97B",1997,"Consumer Services","Real Estate Investment Trusts","NYSE",4970,-0.01,0,0,0.68,0.72,1.01,-1.18457925773503,"epr"
6,"aapl","Apple Inc.",106.94,"$576.24B",1980,"Technology","Computer Manufacturing","NASDAQ",576240,-0.01,-0.01,0,1,0.9,0.94,-1.18487873463499,"aapl"
1111,"oke","ONEOK, Inc.",46.98,"$9.89B",2000,"Public Utilities","Oil & Gas Production","NYSE",9890,0,-0.02,0.01,0.66,0.79,0.88,-1.18747880970389,"oke"
1511,"tso","Tesoro Corporation",73.95,"$8.78B",2000,"Energy","Integrated oil Companies","NYSE",8780,0,-0.01,0,0.75,0.88,0.89,-1.19085245530752,"tso"
291,"chd","Church & Dwight Company, Inc.",99.1,"$12.76B",2000,"Basic Industries","Package Goods/Cosmetics","NYSE",12760,-0.01,0,0,0.64,0.81,0.96,-1.20064726118962,"chd"
1444,"taro","Taro Pharmaceutical Industries Ltd.",128.3,"$5.49B",2000,"Health Care","Major Pharmaceuticals","NYSE",5490,0.01,-0.02,-0.01,1.06,1.04,0.96,-1.20072539603881,"taro"
47,"agio","Agios Pharmaceuticals, Inc.",38.03,"$1.45B",2013,"Health Care","Major Pharmaceuticals","NASDAQ",1450,0,-0.01,-0.01,0.92,1.15,0.92,-1.20114946683477,"agio"
420,"dct","DCT Industrial Trust Inc",48.48,"$4.37B",2006,"Consumer Services","Real Estate Investment Trusts","NYSE",4370,0,0,0,0.61,0.71,0.88,-1.21145117637059,"dct"
275,"cde","Coeur Mining, Inc.",13.68,"$2.22B",2000,"Basic Industries","Precious Metals","NYSE",2220,0.03,-0.04,-0.02,1.77,1.13,1.01,-1.21611645935506,"cde"
1242,"rai","Reynolds American Inc",49.87,"$71.18B",2000,"Consumer Non-Durables","Farming/Seeds/Milling","NYSE",71180,-0.01,0,0,0.63,0.82,0.95,-1.23252176631285,"rai"
898,"lnt","Alliant Energy Corporation",37.92,"$8.62B",2000,"Public Utilities","Power Generation","NYSE",8620,-0.02,0,0,0.6,0.76,1.16,-1.23371321891508,"lnt"
1570,"vac","Marriot Vacations Worldwide Corporation",77.16,"$2.08B",2000,"Finance","Real Estate","NYSE",2080,0,0,0,0.69,0.6,0.92,-1.23426528221422,"vac"
166,"bc","Brunswick Corporation",45.91,"$4.14B",2000,"Energy","Industrial Machinery/Components","NYSE",4140,-0.01,0,-0.01,0.93,0.8,1.13,-1.240057257919,"bc"
1106,"oge","OGE Energy Corporation",30.49,"$6.09B",2000,"Public Utilities","Electric Utilities: Central","NYSE",6090,-0.02,0,0.01,0.55,0.81,0.86,-1.24528463195325,"oge"
1178,"pii","Polaris Industries Inc.",90.82,"$5.82B",2000,"Capital Goods","Industrial Specialties","NYSE",5820,0,-0.01,-0.01,1.01,0.85,1.08,-1.25387934391757,"pii"
243,"cacc","Credit Acceptance Corporation",199.76,"$4.06B",1992,"Finance","Finance: Consumer Services","NASDAQ",4060,-0.01,0.01,0,0.55,0.66,0.91,-1.25440104978484,"cacc"
1084,"nvr","NVR, Inc.",1676.51,"$6.53B",2000,"Capital Goods","Homebuilding","NYSE",6530,-0.01,0,0,0.72,0.82,0.91,-1.25869978301137,"nvr"
989,"mpc","Marathon Petroleum Corporation",41.85,"$22.13B",2000,"Energy","Integrated oil Companies","NYSE",22130,0,0,0,0.56,0.81,0.82,-1.2593936849484,"mpc"
1510,"tsn","Tyson Foods, Inc.",75.09,"$27.59B",2000,"Consumer Non-Durables","Meat/Poultry/Fish","NYSE",27590,-0.01,0,0,0.79,0.81,0.89,-1.25956367573111,"tsn"
747,"hxl","Hexcel Corporation",45.25,"$4.19B",2000,"Basic Industries","Major Chemicals","NYSE",4190,0,0,0,0.85,0.79,0.72,-1.27417872479752,"hxl"
221,"bsft","BroadSoft, Inc.",44.55,"$1.33B",2010,"Technology","Computer Software: Prepackaged Software","NASDAQ",1330,0.01,0.01,0,0.43,0.61,0.67,-1.27585371224353,"bsft"
1667,"wynn","Wynn Resorts, Limited",89.85,"$9.15B",2002,"Consumer Services","Hotels/Resorts","NASDAQ",9150,-0.01,-0.02,-0.01,1.03,1.2,1.16,-1.27877089071447,"wynn"
1203,"ppl","PPL Corporation",34.66,"$23.5B",2000,"Public Utilities","Electric Utilities: Central","NYSE",23500,-0.02,0,0,0.81,0.86,1,-1.28594463775022,"ppl"
124,"athm","Autohome Inc.",23.99,"$2.71B",2013,"Technology","EDP Services","NYSE",2710,0.02,-0.02,-0.01,0.6,0.63,1.24,-1.28713920322196,"athm"
105,"apa","Apache Corporation",52.35,"$19.86B",2000,"Energy","Oil & Gas Production","NYSE",19860,0,-0.01,0.01,0.6,0.65,0.8,-1.29493270198432,"apa"
366,"cr","Crane Company",65.23,"$3.81B",2000,"Capital Goods","Metal Fabrications","NYSE",3810,0,0,0,0.71,0.8,0.76,-1.30390877479209,"cr"
1684,"yndx","Yandex N.V.",22.14,"$7.11B",2011,"Technology","Computer Software: Programming, Data Processing","NASDAQ",7110,0,-0.01,-0.01,1.12,0.93,0.97,-1.31446243721584,"yndx"
641,"glob","Globant S.A.",39.37,"$1.35B",2014,"Technology","EDP Services","NYSE",1350,0,-0.01,0,0.64,0.96,0.85,-1.31483139704228,"glob"
121,"ash","Ashland Inc.",115.42,"$7.17B",2000,"Consumer Durables","Specialty Chemicals","NYSE",7170,-0.01,0,0,0.76,0.72,0.95,-1.31994877512267,"ash"
1538,"udr","United Dominion Realty Trust, Inc.",35.86,"$9.58B",2000,"Consumer Services","Real Estate Investment Trusts","NYSE",9580,-0.01,0,0,0.72,0.8,0.91,-1.32161545387944,"udr"
850,"kmx","CarMax Inc",58.7,"$11.24B",2000,"Consumer Durables","Automotive Aftermarket","NYSE",11240,0.01,-0.01,-0.01,0.78,0.84,1,-1.33102634870074,"kmx"
307,"cim","Chimera Investment Corporation",16.28,"$3.06B",2007,"Consumer Services","Real Estate Investment Trusts","NYSE",3060,-0.01,0,0,1.22,0.72,0.77,-1.34164735792619,"cim"
1187,"plki","Popeyes Louisiana Kitchen, Inc.",55.3,"$1.18B",2000,"Consumer Services","Restaurants","NASDAQ",1180,-0.02,-0.01,0,0.59,0.67,1.44,-1.34417872453762,"plki"
170,"bcr","C.R. Bard, Inc.",217.07,"$15.94B",2000,"Health Care","Medical/Dental Instruments","NYSE",15940,0.01,-0.01,-0.01,0.84,0.86,0.96,-1.34670823580747,"bcr"
1026,"mxl","MaxLinear, Inc",18.92,"$1.21B",2010,"Technology","Semiconductors","NYSE",1210,0.02,0.01,-0.01,0.67,0.65,0.66,-1.34773805481259,"mxl"
190,"bita","Bitauto Holdings Limited",25.13,"$1.78B",2010,"Technology","EDP Services","NYSE",1780,-0.01,-0.03,0.01,0.77,1.06,0.95,-1.35263357627608,"bita"
662,"gpro","GoPro, Inc.",14.72,"$2.05B",2014,"Miscellaneous","Industrial Machinery/Components","NASDAQ",2050,-0.01,0,0,0.62,0.86,0.9,-1.35345940566133,"gpro"
758,"iclr","ICON plc",75.29,"$4.18B",1998,"Health Care","Biotechnology: Commercial Physical & Biological Resarch","NASDAQ",4180,0,0,0,0.58,0.75,0.83,-1.36733517656992,"iclr"
1487,"tmus","T-Mobile US, Inc.",45.96,"$37.81B",2000,"Public Utilities","Telecommunications Equipment","NASDAQ",37810,-0.01,0,0,0.92,0.7,0.89,-1.37844851997496,"tmus"
457,"dov","Dover Corporation",73.52,"$11.41B",2000,"Technology","Industrial Machinery/Components","NYSE",11410,0,0,0,0.7,0.75,0.78,-1.38695281212401,"dov"
1130,"outr","Outerwall Inc.",51.87,"$892.97M",2000,"Consumer Services","Other Consumer Services","NASDAQ",892.97,0,0,0,0.46,0.65,0.94,-1.38714093456515,"outr"
1412,"sto","Statoil ASA",15.96,"$50.89B",2000,"Energy","Integrated oil Companies","NYSE",50890,0,-0.01,0,1.05,0.78,0.8,-1.39396783807166,"sto"
77,"alsn","Allison Transmission Holdings, Inc.",27.78,"$4.65B",2012,"Capital Goods","Auto Parts:O.E.M.","NYSE",4650,-0.01,0,0,0.6,0.74,0.98,-1.39902651066589,"alsn"
143,"axl","American Axle & Manufacturing Holdings, Inc.",17.18,"$1.31B",2000,"Capital Goods","Auto Parts:O.E.M.","NYSE",1310,0,-0.01,0,0.94,0.81,0.82,-1.40008099618556,"axl"
1161,"peg","Public Service Enterprise Group Incorporated",42.47,"$21.49B",2000,"Public Utilities","Power Generation","NYSE",21490,-0.03,0,0.01,0.99,0.73,0.87,-1.40533547806534,"peg"
388,"ctb","Cooper Tire & Rubber Company",33.95,"$1.84B",2000,"Consumer Durables","Automotive Aftermarket","NYSE",1840,-0.01,0.01,0,0.8,0.75,0.72,-1.40577506274783,"ctb"
338,"cnq","Canadian Natural Resources Limited",31.9,"$35.03B",2000,"Energy","Oil & Gas Production","NYSE",35030,0,-0.01,0,0.78,0.78,0.9,-1.40715210823976,"cnq"
1298,"sabr","Sabre Corporation",28.02,"$7.79B",2014,"Technology","Computer Software: Programming, Data Processing","NASDAQ",7790,0,0.01,0,0.55,0.73,0.67,-1.41174878342036,"sabr"
523,"eqm","EQT Midstream Partners, LP",79.26,"$6.39B",2012,"Public Utilities","Natural Gas Distribution","NYSE",6390,0,0,0,0.65,0.71,0.82,-1.41671341545992,"eqm"
278,"cdw","CDW Corporation",44.24,"$7.23B",2013,"Consumer Services","Catalog/Specialty Distribution","NASDAQ",7230,-0.01,0,0,0.77,0.77,0.89,-1.4203413783181,"cdw"
1036,"nbr","Nabors Industries Ltd.",9.86,"$2.79B",2000,"Energy","Oil & Gas Production","NYSE",2790,-0.02,0,0,0.78,0.92,0.94,-1.42477212721332,"nbr"
1495,"trgp","Targa Resources, Inc.",43.54,"$7.26B",2010,"Public Utilities","Natural Gas Distribution","NYSE",7260,0.01,0,0,0.69,0.63,0.7,-1.4257260373222,"trgp"
723,"hpe","Hewlett Packard Enterprise Company",21.78,"$36.19B",2015,"Technology","Computer Manufacturing","NYSE",36190,0,0,0,0.66,0.73,0.8,-1.4280428844301,"hpe"
495,"ego","Eldorado Gold Corporation",3.56,"$2.55B",2000,"Basic Industries","Precious Metals","NYSE",2550,0,-0.05,0,1.5,1.09,1.11,-1.42952052599872,"ego"
28,"adm","Archer-Daniels-Midland Company",42.39,"$24.66B",2000,"Consumer Non-Durables","Packaged Foods","NYSE",24660,0,-0.01,0,0.78,0.86,0.84,-1.43064438555851,"adm"
1692,"zbra","Zebra Technologies Corporation",70.45,"$3.72B",1991,"Technology","Industrial Machinery/Components","NASDAQ",3720,0.01,0,0,0.6,0.56,0.78,-1.43631622813456,"zbra"
1513,"tsro","TESARO, Inc.",86.46,"$4.44B",2012,"Health Care","Major Pharmaceuticals","NASDAQ",4440,0.01,-0.04,-0.01,0.96,1.43,1.03,-1.43692383224947,"tsro"
1544,"uhal","Amerco",337.06,"$6.61B",2000,"Consumer Services","Rental/Leasing Companies","NASDAQ",6610,-0.01,-0.01,0,1.35,0.8,0.82,-1.43820569566751,"uhal"
869,"lbtya","Liberty Global plc",30.82,"$28.35B",2000,"Consumer Services","Television Services","NASDAQ",28350,-0.01,-0.01,0,1.26,0.82,0.84,-1.44083032836459,"lbtya"
311,"clb","Core Laboratories N.V.",115.63,"$5.1B",1995,"Energy","Oilfield Services/Equipment","NYSE",5100,-0.02,0,0.01,0.86,0.69,0.78,-1.4479833450282,"clb"
370,"cri","Carter&#39;s, Inc.",96.73,"$4.84B",2003,"Consumer Non-Durables","Apparel","NYSE",4840,-0.01,0,0,0.88,0.7,0.89,-1.44834124167666,"cri"
967,"mic","Macquarie Infrastructure Company",80.54,"$6.57B",2004,"Energy","Oil Refining/Marketing","NYSE",6570,-0.01,0,0,1.09,0.86,0.7,-1.44940312830311,"mic"
1467,"tgi","Triumph Group, Inc.",31.98,"$1.58B",1996,"Capital Goods","Aerospace","NYSE",1580,0.02,0,-0.01,0.89,0.66,0.72,-1.46138345663149,"tgi"
43,"afsi","AmTrust Financial Services, Inc.",25.91,"$4.42B",2000,"Finance","Property-Casualty Insurers","NASDAQ",4420,-0.01,0,0,0.81,0.88,0.79,-1.4630040681604,"afsi"
622,"gd","General Dynamics Corporation",151.58,"$46.27B",2000,"Capital Goods","Marine Transportation","NYSE",46270,-0.01,0,0,0.82,0.8,0.84,-1.46789777054806,"gd"
395,"cuk","Carnival Corporation",48.06,"$36.88B",2000,"Consumer Services","Marine Transportation","NYSE",36880,0,0.01,0,0.59,0.66,0.69,-1.47034258949323,"cuk"
1305,"sap","SAP SE",87.27,"$107.21B",2000,"Technology","Computer Software: Prepackaged Software","NYSE",107210,0,0,0,1.19,0.64,0.65,-1.47297224276645,"sap"
393,"ctxs","Citrix Systems, Inc.",88.13,"$13.72B",1995,"Technology","Computer Software: Prepackaged Software","NASDAQ",13720,0,0,0,0.8,0.71,0.75,-1.47562983000141,"ctxs"
742,"hubs","HubSpot, Inc.",56.78,"$2.01B",2014,"Technology","Computer Software: Prepackaged Software","NYSE",2010,0.02,0,-0.01,0.58,0.74,0.78,-1.47623440555637,"hubs"
1289,"rs","Reliance Steel & Aluminum Co.",72.04,"$5.23B",1994,"Basic Industries","Metal Fabrications","NYSE",5230,0,0,0,0.62,0.75,0.79,-1.48087909539557,"rs"
913,"luk","Leucadia National Corporation",18.82,"$6.78B",2000,"Consumer Non-Durables","Meat/Poultry/Fish","NYSE",6780,0,0,0,0.73,0.76,0.74,-1.48651207594105,"luk"
661,"gpre","Green Plains, Inc.",24.06,"$920.16M",2000,"Basic Industries","Major Chemicals","NASDAQ",920.16,-0.01,0.01,0,0.65,0.88,0.67,-1.48821670914595,"gpre"
1492,"trco","Tribune Media Company",38.44,"$3.48B",2014,"Consumer Services","Broadcasting","NYSE",3480,-0.01,0,0,0.83,0.89,0.77,-1.48831819213919,"trco"
557,"f","Ford Motor Company",12.38,"$49.19B",2000,"Capital Goods","Auto Manufacturing","NYSE",49190,-0.01,0,0,0.7,0.9,0.81,-1.50057506170833,"f"
771,"im","Ingram Micro Inc.",34.75,"$5.2B",1996,"Technology","Retail: Computer Software & Peripheral Equipment","NYSE",5200,0,0,0,0.68,0.78,0.74,-1.51096230720011,"im"
231,"bwld","Buffalo Wild Wings, Inc.",163.53,"$2.99B",2003,"Consumer Services","Restaurants","NASDAQ",2990,0,0,0,0.48,0.57,0.96,-1.5121389369229,"bwld"
1402,"stag","Stag Industrial, Inc.",24.51,"$1.75B",2011,"Consumer Services","Real Estate Investment Trusts","NYSE",1750,-0.01,0.01,0,0.85,0.6,0.78,-1.51512173134019,"stag"
524,"eqr","Equity Residential",64.55,"$23.6B",2000,"Consumer Services","Real Estate Investment Trusts","NYSE",23600,-0.02,0,0,1.16,0.84,0.83,-1.51690471596966,"eqr"
1408,"stld","Steel Dynamics, Inc.",24.63,"$6B",1996,"Basic Industries","Steel/Iron Ore","NASDAQ",6000,0,-0.01,-0.01,0.86,0.98,0.99,-1.51975763084305,"stld"
1572,"vale","VALE S.A.",5.45,"$28.09B",2000,"Basic Industries","Precious Metals","NYSE",28090,-0.03,-0.02,0.01,1.3,0.96,0.92,-1.5201772040418,"vale"
53,"ahs","AMN Healthcare Services Inc",35.77,"$1.72B",2001,"Technology","Professional Services","NYSE",1720,0,0,0,0.71,0.76,0.74,-1.52145843679191,"ahs"
1539,"ue","Urban Edge Properties",28.44,"$2.83B",2015,"Finance","Real Estate","NYSE",2830,-0.01,0,0,0.86,0.73,0.86,-1.52649157662093,"ue"
1117,"omf","OneMain Holdings, Inc.",29.46,"$3.97B",2013,"Finance","Finance: Consumer Services","NYSE",3970,0,0,0,0.77,0.69,0.76,-1.54510588201392,"omf"
126,"ati","Allegheny Technologies Incorporated",16.65,"$1.81B",2000,"Basic Industries","Steel/Iron Ore","NYSE",1810,-0.01,-0.01,-0.01,1.21,1.08,0.94,-1.54598102376237,"ati"
1682,"yelp","Yelp Inc.",37.95,"$2.94B",2012,"Consumer Services","Other Consumer Services","NYSE",2940,0.02,-0.01,0,0.5,0.62,0.77,-1.54976108582941,"yelp"
1005,"msi","Motorola Solutions, Inc.",77.2,"$12.87B",2000,"Technology","Radio And Television Broadcasting And Communications Equipment","NYSE",12870,0,0,0,0.58,0.72,0.81,-1.5534270031357,"msi"
1515,"tsu","TIM Participacoes S.A.",12.56,"$6.08B",2000,"Public Utilities","Telecommunications Equipment","NYSE",6080,-0.02,-0.01,0,1.1,0.84,1.02,-1.5550879234206,"tsu"
